product,answer_option,label,review_len,Rn,Rp,Rs,Rc,Rd,Rsc
Evion,Good for vitamin e.,1,4,0.565732174375007,0.7,0.6000000000000001,0.009876543209876543,0.0,0.6249
Evion,Good for dry skin.,1,4,0.3024687183738855,0.31666666666666665,0.6000000000000001,0.009876543209876543,0.0,0.4404
Evion,Very good for skin and hairs. ,1,6,0.7202103639524617,0.9099999999999999,0.7800000000000001,0.014814814814814815,0.0,0.4927
Evion,pL keep it up.,0,4,0.0,0.0,0.0,0.009876543209876543,0.0,0.0
Evion,Vitamin e used for hair and skin,1,7,1.0,0.0,0.0,0.01728395061728395,1.0,0.296
Evion,"Thanks,It helps my hair grow again.",1,6,0.44740183265828126,0.0,0.0,0.014814814814814815,0.0,0.3818
Evion,Hasn't helped much with my hair fall problem,1,8,0.740996605262999,0.2,0.2,0.019753086419753086,0.0,-0.4019
Evion,Cancelling of partial order by the merchant after full payment as calculation of partial payment refund and there by follow up is a total headache,0,25,0.7447953936567512,0.03749999999999999,0.47500000000000003,0.05185185185185185,1.0,-0.2023
Evion,I like your fast delivery but I dislikes that you don't have facilities for arranging a doctor for prescription,0,19,0.4986471710084743,0.2,0.6,0.04197530864197531,1.0,-0.4215
Evion,Packing... Early Delivery... Discount ,0,4,0.24794126594401183,0.1,0.3,0.009876543209876543,1.0,0.0
Evion,It is best for hair and skin.,1,7,0.7202103639524617,1.0,0.3,0.01728395061728395,0.0,0.6369
Evion,Super platform to get genuine medicine,0,6,0.46739188608181126,0.3666666666666667,0.5833333333333333,0.014814814814814815,1.0,0.5994
Evion,Using it regularly as a vitamin e requirement,0,8,0.6561669086724298,0.0,0.07692307692307693,0.019753086419753086,1.0,0.296
Evion,It's very useful and very good,1,6,0.0,0.6499999999999999,0.39000000000000007,0.012345679012345678,0.0,0.7496
Evion,Need long time to c effect,0,6,0.22707844542754616,-0.05,0.4,0.014814814814814815,1.0,0.0
Evion,Must buy for any use,0,5,0.4842615423898558,0.0,0.0,0.012345679012345678,0.0,0.0
Evion,This drug is effective in peripheral nurological pain & noctarnal leg clump.,1,12,0.5137830703188484,0.6,0.8,0.02962962962962963,1.0,-0.0516
Evion,No side effects ,0,3,1.0,0.0,0.0,0.007407407407407408,0.0,-0.296
Evion,Packing not sufficient ,0,3,0.0,0.0,0.0,0.007407407407407408,1.0,0.0
Evion,i like the service,0,4,0.5133336871241286,0.0,0.0,0.009876543209876543,1.0,0.3612
Evion,"Its not about the medicine, its really good its about too much delayed delivery for which i had to buy all the medicine from outside so it was a lost of money for me",0,34,0.7175359431776398,0.3,0.2833333333333334,0.07407407407407407,1.0,-0.0018
Evion,packing and delivery on time...shipping charges are high,0,8,0.7983270445763614,0.16,0.5399999999999999,0.019753086419753086,1.0,-0.2732
Evion,"Evion 400mg is Vitamin E supplement, to be taken in the morning once daily after breakfast as directed/ rescribed by General Practioner",1,22,0.5234512944711109,0.02500000000000001,0.25,0.05432098765432099,1.0,0.296
Evion,"cost is less than your service charge and same man delivered other medicines also only 2 PO made,  than you should consider to wave off and same you did after informing you, which should be done earlier to combine both PO of same day and wave off charges.",0,48,0.8008732229221092,-0.041666666666666664,0.33095238095238094,0.09135802469135802,1.0,-0.8949
Evion,Very good for liver and skin,1,6,0.7589331890120364,0.9099999999999999,0.7800000000000001,0.014814814814814815,0.0,0.4927
Evion,this medicine has been prescribed by doctor and giving the desired result of improvement.,0,14,0.5475757602912495,0.0,0.0,0.0345679012345679,0.0,0.7579
Evion,Liked very much ,0,3,0.0,0.43,0.53,0.007407407407407408,0.0,0.4215
Evion,good packaging and prompt service.,0,5,0.5293070000186257,0.7,0.6000000000000001,0.012345679012345678,1.0,0.4404
Evion,Price more then MRP written on strip,0,7,0.45205196575681805,0.5,0.5,0.01728395061728395,0.0,0.0
Evion,Medicine ok Service is hard to Without serviceCharge,0,8,0.2329922762888264,0.10416666666666666,0.5208333333333333,0.019753086419753086,1.0,0.2023
Evion,"I take Vit E for my skin, hair n nails since a long time. ",0,14,0.6357139007790021,-0.05,0.4,0.0345679012345679,1.0,0.0
Evion,Prescription not accepted for whole order,0,6,0.6183013712545476,0.2,0.4,0.014814814814814815,0.0,-0.2057
Evion,Discount on this product,0,4,0.48144744937879835,0.0,0.0,0.009876543209876543,1.0,0.0
Neurobion,Great 🚴💨services,0,2,0.5055068220887593,0.8,0.75,0.003129890453834116,0.0,0.6249
Neurobion,Very effective,0,2,0.0,0.78,1.0,0.003129890453834116,0.0,0.5256
Neurobion,I ordered for my mother,0,5,0.5524370172314684,0.0,0.0,0.00782472613458529,1.0,0.0
Neurobion,The packing,0,2,1.0,0.0,0.0,0.003129890453834116,1.0,0.0
Neurobion,delivery is not upto mark,0,5,0.6062650120960081,0.0,0.0,0.00782472613458529,1.0,0.0
Neurobion,"Cannot remember rhis medicine,  rated arbitrarily",0,6,0.1302289132829262,-0.1,0.6,0.009389671361502348,0.0,0.0
Neurobion,Good product,0,2,0.6462438167132379,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Very good for nurbous system,1,5,0.42728390662321697,0.9099999999999999,0.7800000000000001,0.00782472613458529,0.0,0.4927
Neurobion,Package well,0,2,1.0,0.0,0.0,0.003129890453834116,1.0,0.2732
Neurobion,Affordable product,0,2,0.3991329624016547,0.0,0.0,0.003129890453834116,0.0,0.0
Neurobion,Excellent service,0,2,0.5239348858214947,1.0,1.0,0.003129890453834116,1.0,0.5719
Neurobion,Gud source of b12,0,4,0.5124201480897517,0.0,0.0,0.006259780907668232,0.0,0.0
Neurobion,Delivery should be speed,0,4,1.0,0.0,0.0,0.006259780907668232,1.0,0.0
Neurobion,Nothing is mention,0,3,1.0,0.0,0.0,0.004694835680751174,0.0,0.0
Neurobion,Excellent in nerves problems.,0,4,0.6661550198698822,1.0,1.0,0.006259780907668232,0.0,0.1531
Neurobion,Nice Supplement .,0,3,0.0,0.6,1.0,0.004694835680751174,1.0,0.4215
Neurobion,Results awaited,0,2,0.4177195100057195,0.0,0.0,0.003129890453834116,0.0,-0.0258
Neurobion,Not as per request,0,4,1.0,0.0,0.0,0.006259780907668232,0.0,0.0
Neurobion,"Using the product, but still I could find the fruitful results. ",0,11,0.4146233487636598,0.0,0.0,0.01564945226917058,1.0,0.0
Neurobion,Good  product,0,2,0.6462438167132379,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Nice effects,0,2,0.5411738873941963,0.6,1.0,0.003129890453834116,0.0,0.4215
Neurobion,Nice results,0,2,0.0,0.6,1.0,0.003129890453834116,0.0,0.4215
Neurobion,No problem at all. Everything was excellent.,1,7,0.5184377845131342,1.0,1.0,0.010954616588419406,0.0,0.7147
Neurobion,Good effect with no side effects,1,6,1.6422947341010263,0.7,0.6000000000000001,0.009389671361502348,0.0,0.1779
Neurobion,Good medicine to use when you have sudden current type feelings.,1,11,0.44597860024284625,0.2333333333333333,0.5,0.017214397496087636,0.0,0.4404
Neurobion,Very good for nerves strength,1,5,0.8043814288679302,0.9099999999999999,0.7800000000000001,0.00782472613458529,0.0,0.6936
Neurobion,Good one,0,2,0.0,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Bifurcation of order given,0,4,0.6811035731763999,0.0,0.0,0.006259780907668232,0.0,0.0
Neurobion,better composition in this price,1,5,0.6843126375347437,0.5,0.5,0.00782472613458529,0.0,0.4404
Neurobion,Good supplement,0,2,0.6867353779310629,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,It gives strength to veins,0,5,0.6901319664454721,0.0,0.0,0.00782472613458529,0.0,0.4939
Neurobion,Delivery,0,1,1.0,0.0,0.0,0.001564945226917058,1.0,0.0
Neurobion,Good medicine for vitamin B,1,5,0.7663288677122553,0.7,0.6000000000000001,0.00782472613458529,1.0,0.6249
Neurobion,OK. Nice,0,2,0.0,0.55,0.75,0.003129890453834116,0.0,0.4215
Neurobion,It was delivered intime,0,4,0.5822804899942805,0.0,0.0,0.006259780907668232,1.0,0.0
Neurobion,All ok,0,2,0.0,0.5,0.5,0.003129890453834116,0.0,0.296
Neurobion,It's good,0,2,0.0,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Everything was prefect,0,3,0.0,0.0,0.0,0.004694835680751174,0.0,0.0
Neurobion,overall good with price,0,4,0.35334574690545273,0.35,0.30000000000000004,0.006259780907668232,0.0,0.4404
Neurobion,Good packing and expiry date,0,5,0.8805432840657341,0.7,0.6000000000000001,0.00782472613458529,1.0,0.4404
Neurobion,Good Bcomplex tablet with b12,1,5,0.30783994882629384,0.7,0.6000000000000001,0.00782472613458529,0.0,0.4404
Neurobion,They are useful,0,3,0.0,0.3,0.0,0.004694835680751174,0.0,0.4404
Neurobion,Prompt,0,1,0.0,0.0,0.0,0.001564945226917058,0.0,0.0
Neurobion,best in its class.,1,4,0.7333425424108455,1.0,0.3,0.006259780907668232,0.0,0.6369
Neurobion,Till now I didn't dislike anything,1,6,0.0,0.0,0.0,0.009389671361502348,1.0,0.2924
Neurobion,Like,0,1,0.0,0.0,0.0,0.001564945226917058,0.0,0.3612
Neurobion,overall good experience and  this is one of the best medicine for me and works well over me. thanks,1,19,0.5144912003428915,0.475,0.275,0.028169014084507043,0.0,0.9022
Neurobion,It's good,0,2,0.0,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Increases the nerves strength,0,4,0.5992302564977765,0.0,0.0,0.006259780907668232,0.0,0.4215
Neurobion,Slow result. Take it for long time,0,7,0.45565236206723847,-0.17500000000000002,0.4,0.010954616588419406,1.0,0.0
Neurobion,Good bit tabs,0,3,0.8292882670953001,0.7,0.6000000000000001,0.004694835680751174,0.0,0.4404
Neurobion,Best price good results...,0,4,0.6681873847074851,0.85,0.45000000000000007,0.006259780907668232,0.0,0.7964
Neurobion,Good service,0,2,0.6914546944001481,0.7,0.6000000000000001,0.003129890453834116,1.0,0.4404
Neurobion,The product meets our requirements.,0,5,0.6185796625623868,0.0,0.0,0.00782472613458529,0.0,0.0
Neurobion,It is Ok,0,3,0.0,0.5,0.5,0.004694835680751174,0.0,0.296
Neurobion,No disoijes,0,2,1.0,0.0,0.0,0.003129890453834116,0.0,-0.296
Neurobion,"good packaging but a bit slower delivery, considering it was really near my address. ",0,14,0.5071537484029482,0.39999999999999997,0.5,0.02190923317683881,1.0,0.2382
Neurobion,Not delivered.,0,2,0.0,0.0,0.0,0.003129890453834116,1.0,0.0
Neurobion,Very fine working in my bowl.Just I am eating more.digestion is good and i have some brisk.i happy to continue some months.Cost is very cheap.Lot of Thanks to Merkpharma and their mankind of services.,0,34,0.4864464045605656,0.48833333333333345,0.55,0.04538341158059468,1.0,0.8969
Neurobion,Effective for my mother,1,4,0.5635825186970866,0.6,0.8,0.006259780907668232,0.0,0.4767
Neurobion,Best B-complex at compatible price..,1,5,0.4256448524007003,1.0,0.3,0.00782472613458529,0.0,0.6369
Neurobion,packaging and quality.,0,3,1.0,0.0,0.0,0.004694835680751174,1.0,0.0
Neurobion,The delivery boy said the phone number was not available to call. Packing has to be done appropriately. He threatened not to deliver next time if it happens.,0,28,0.47235059835587406,0.09999999999999999,0.3,0.03912363067292645,1.0,-0.4019
Neurobion,Vitamin supplement at affordable price.,1,5,0.6775931923584455,0.0,0.0,0.00782472613458529,0.0,0.296
Neurobion,Good vitamin,0,2,0.6251705005956981,0.7,0.6000000000000001,0.003129890453834116,0.0,0.6249
Neurobion,Prompt same day delivery,0,4,0.6249299006828618,0.0,0.125,0.006259780907668232,1.0,0.0
Neurobion,Timed delivery,0,2,0.3505563078054716,0.0,0.0,0.003129890453834116,1.0,0.0
Neurobion,Time required for is too much for customer care support,0,10,0.802264364543292,0.2,0.2,0.014084507042253521,1.0,0.7096
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",1,14,0.1911883284479417,0.0,0.0,0.02034428794992175,1.0,-0.3013
Neurobion,NO DISLIKE. ONLY LIKE,0,4,0.0,0.0,1.0,0.006259780907668232,0.0,0.5696
Neurobion,Good results,0,2,0.6782184810585655,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Good,0,1,0.0,0.7,0.6000000000000001,0.001564945226917058,0.0,0.4404
Neurobion,Best in help of Bcomplex bone and mussel problem,1,9,0.6655761693157,1.0,0.3,0.014084507042253521,0.0,0.6369
Neurobion,Everything is amazing,1,3,0.0,0.6000000000000001,0.9,0.004694835680751174,0.0,0.5859
Neurobion,I like,0,2,0.0,0.0,0.0,0.003129890453834116,1.0,0.3612
Neurobion,Every thing was great,0,4,0.5564451767272788,0.8,0.75,0.006259780907668232,0.0,0.6249
Neurobion,Nurobian tablet,0,2,0.36211743994849094,0.0,0.0,0.003129890453834116,0.0,0.0
Neurobion,Really it works,0,3,0.0,0.2,0.2,0.004694835680751174,0.0,0.0
Neurobion,B complex product withb12 at a very reasonable price,1,9,0.4422799669629907,-0.01999999999999999,0.5900000000000001,0.014084507042253521,1.0,0.0
Neurobion,It is helpful.,0,3,0.0,0.0,0.0,0.004694835680751174,0.0,0.4215
Neurobion,NERVE AILMENT IS RECTIFIED BY USE OF THIS  POPULAR MEDICINE,1,10,0.4832111251319817,0.6,0.9,0.01564945226917058,0.0,0.5023
Neurobion,Best for neural problems,1,4,0.3576038291955377,1.0,0.3,0.006259780907668232,0.0,0.3612
Neurobion,Like,0,1,0.0,0.0,0.0,0.001564945226917058,0.0,0.3612
Neurobion,Not that effective,1,3,0.0,0.6,0.8,0.004694835680751174,0.0,-0.3724
Neurobion,I like this tablet very much,1,6,0.46489094913562967,0.26,0.26,0.009389671361502348,1.0,0.3612
Neurobion,Good price and quick delivery,0,5,0.49945021876700874,0.5166666666666666,0.55,0.00782472613458529,1.0,0.4404
Neurobion,This is also  prescribed by my doctor,1,7,0.47735422765252766,0.0,0.0,0.010954616588419406,0.0,0.0
Neurobion,good product.,0,2,0.6462438167132379,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Timely delivery,0,2,0.4021659196723261,0.0,0.0,0.003129890453834116,1.0,0.0
Neurobion,Extremely fast supply.just the same day.,0,6,0.29604892598447885,0.1,0.3625,0.009389671361502348,0.0,0.0
Neurobion,It's a good product.,0,4,0.6462438167132379,0.7,0.6000000000000001,0.006259780907668232,1.0,0.4404
Neurobion,Excellent result,0,2,0.5086192734403641,1.0,1.0,0.003129890453834116,0.0,0.5719
Neurobion,Awesome,0,1,0.0,1.0,1.0,0.001564945226917058,0.0,0.6249
Neurobion,Don't have any test,0,4,1.0,0.0,0.0,0.006259780907668232,0.0,0.0
Neurobion,Good packaging,0,2,0.7235134959193806,0.7,0.6000000000000001,0.003129890453834116,1.0,0.4404
Neurobion,best medicine for nerves,0,4,0.7769158342188219,1.0,0.3,0.006259780907668232,0.0,0.5859
Neurobion,Its good,0,2,1.0,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,It is worth recommended to other also to compensate deficiency of B vitamins.,1,13,0.3318668438499577,0.0875,0.2375,0.018779342723004695,1.0,0.4019
Neurobion,One of the better vitamin B-complex tablet with B-12.Very effective,1,10,0.3397367218595219,0.55,0.65,0.01564945226917058,0.0,0.802
Neurobion,Delivery charges,0,2,1.0,0.0,0.0,0.003129890453834116,1.0,-0.2732
Neurobion,Original product at great discounts.,0,5,0.4408970897736204,0.5875,0.75,0.00782472613458529,1.0,0.7506
Neurobion,Good,0,1,0.0,0.7,0.6000000000000001,0.001564945226917058,0.0,0.4404
Neurobion,You failed to deliver medicine twice and without any talk with me you have cancelled my two orders.,0,18,0.38183254546273215,-0.5,0.3,0.028169014084507043,1.0,-0.6486
Neurobion,A regular purchaser,1,3,0.5289131034237637,0.0,0.07692307692307693,0.004694835680751174,1.0,0.0
Neurobion,Nice follow up from customer care,0,6,0.5172619004114897,0.6,1.0,0.009389671361502348,1.0,0.7184
Neurobion,Already replied,0,2,0.0,0.0,0.0,0.003129890453834116,0.0,0.0
Neurobion,Timely Delivered,0,2,0.0,0.0,0.0,0.003129890453834116,1.0,0.0
Neurobion,I don't know it work or what .,1,8,0.0,0.0,0.0,0.012519561815336464,1.0,0.0
Neurobion,Results in 35-40 days...In back pain and tastelessnees.,0,8,0.9999999999999999,0.0,0.0,0.012519561815336464,1.0,-0.5106
Neurobion,Very nice tab,0,3,0.555154742808547,0.78,1.0,0.004694835680751174,0.0,0.4754
Neurobion,Transit time,0,2,1.0,0.0,0.0,0.003129890453834116,1.0,0.0
Neurobion,Product delivery is late,0,4,0.5659987586301501,-0.3,0.6,0.006259780907668232,1.0,0.0
Neurobion,Good ... discounts for all medicines should be more with no delivery charge for orders > 100,0,17,0.9084350355796916,0.6,0.55,0.025039123630672927,1.0,0.1082
Neurobion,Dtripifficult to rmove tablets from s,1,6,0.6105443847992077,0.0,0.0,0.009389671361502348,1.0,0.0
Neurobion,"Good, but after making order I realized that my mobile no mistakenly typed wrong and I requested you to correct but you didn't and due to this I and courier service person got too much trouble.",0,36,0.4053425366057184,-0.031250000000000014,0.51875,0.04538341158059468,1.0,-0.6617
Neurobion,Great,0,1,0.0,0.8,0.75,0.001564945226917058,0.0,0.6249
Neurobion,Delivery and information available on website,0,6,0.7552330896891757,0.4,0.4,0.009389671361502348,1.0,0.0
Neurobion,Nothing particular,0,2,0.0,0.16666666666666666,0.3333333333333333,0.003129890453834116,0.0,0.0
Neurobion,medicine is long lasting expire date,0,6,0.5618200652220727,-0.025,0.2,0.009389671361502348,1.0,0.0
Neurobion,It’s prompt delivery,0,3,0.41440492809736157,0.0,0.0,0.004694835680751174,1.0,0.0
Neurobion,Very useful  for me.,1,4,0.0,0.39,0.0,0.006259780907668232,0.0,0.4927
Neurobion,NOT USE FULL,1,3,0.0,0.35,0.55,0.004694835680751174,0.0,0.0
Neurobion,Timely delivery,0,2,0.4021659196723261,0.0,0.0,0.003129890453834116,1.0,0.0
Neurobion,Good for nerve,1,3,0.6516861482359056,0.7,0.6000000000000001,0.004694835680751174,0.0,0.4404
Neurobion,Good tablet,0,2,0.6251705005956981,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Speedy Delivery,0,2,0.0,0.0,0.0,0.003129890453834116,1.0,0.0
Neurobion,Prompt delivery’s,0,2,0.41440492809736157,0.0,0.0,0.003129890453834116,0.0,0.0
Neurobion,Good value for money,1,4,0.8340747315197731,0.7,0.6000000000000001,0.006259780907668232,0.0,0.6486
Neurobion,Genuine and good pricing,0,4,0.4319387957987178,0.55,0.55,0.006259780907668232,1.0,0.4404
Neurobion,good results,0,2,0.6782184810585655,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,helpful in gaining strength,1,4,0.3020212108365793,0.0,0.0,0.006259780907668232,0.0,0.8316
Neurobion,Small in size,1,3,0.5165166802255564,-0.25,0.4,0.004694835680751174,0.0,0.0
Neurobion,Very good,0,2,0.0,0.9099999999999999,0.7800000000000001,0.003129890453834116,0.0,0.4927
Neurobion,It is good for nerves,1,5,0.6516861482359056,0.7,0.6000000000000001,0.00782472613458529,0.0,0.3612
Neurobion,Good and delivered on time,0,5,0.39207642572016965,0.7,0.6000000000000001,0.00782472613458529,1.0,0.4404
Neurobion,It's gud it has vit B 12,1,7,0.47108689657623637,0.0,0.0,0.010954616588419406,1.0,0.0
Neurobion,Have been using it for more than 35 years with out any problems,1,13,1.0,0.5,0.5,0.02034428794992175,0.0,-0.4019
Neurobion,Given strength,0,2,0.5,0.0,0.0,0.003129890453834116,0.0,0.4939
Neurobion,All good,0,2,0.0,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,I purchase tables monthly once. But the discount refund in the wallet is expiring before a month. What is the use of giving discount refund?,0,25,0.9890079063781113,0.0,0.0,0.03286384976525822,1.0,0.4767
Neurobion,timely delivery and updates,0,4,0.23692961476771135,0.0,0.0,0.006259780907668232,1.0,0.0
Neurobion,Good vitamin tablets,1,3,0.7693598922285939,0.7,0.6000000000000001,0.004694835680751174,0.0,0.6249
Neurobion,Excellent,0,1,0.0,1.0,1.0,0.001564945226917058,0.0,0.5719
Neurobion,CHEAP N BEST,1,3,0.0,0.7,0.5,0.004694835680751174,1.0,0.6369
Neurobion,delivered in time with good discount,0,6,0.5673292442686435,0.7,0.6000000000000001,0.009389671361502348,1.0,0.4404
Neurobion,Good for nerve problem,1,4,0.8024950151305534,0.7,0.6000000000000001,0.006259780907668232,0.0,0.0516
Neurobion,Good,0,1,0.0,0.7,0.6000000000000001,0.001564945226917058,0.0,0.4404
Neurobion,Everything was good,1,3,0.0,0.7,0.6000000000000001,0.004694835680751174,0.0,0.4404
Neurobion,A good company tab,1,4,0.8429387435465605,0.7,0.6000000000000001,0.006259780907668232,1.0,0.4404
Neurobion,It is good for Nevas in body,1,7,0.4012758093158903,0.7,0.6000000000000001,0.010954616588419406,0.0,0.4404
Neurobion,I dislike delivery time,0,4,0.6256628184922296,0.0,0.0,0.006259780907668232,1.0,-0.3818
Neurobion,Good product,0,2,0.6462438167132379,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,like it,0,2,0.0,0.0,0.0,0.003129890453834116,0.0,0.3612
Neurobion,good one,0,2,0.0,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Liked it Good,1,3,0.0,0.6499999999999999,0.7000000000000001,0.004694835680751174,0.0,0.6908
Neurobion,Good vitamin supplement,0,3,0.7942416064134183,0.7,0.6000000000000001,0.004694835680751174,0.0,0.6249
Neurobion,benefits are visible!,1,3,0.5,0.0,0.0,0.004694835680751174,0.0,0.4389
Neurobion,Very good,0,2,0.0,0.9099999999999999,0.7800000000000001,0.003129890453834116,0.0,0.4927
Neurobion,No 1,0,2,0.0,0.0,0.0,0.003129890453834116,1.0,-0.296
Neurobion,Good one,0,2,0.0,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Good effective medicine,0,3,0.35359038002231424,0.6499999999999999,0.7000000000000001,0.004694835680751174,0.0,0.7184
Neurobion,good multivitamin,0,2,0.7153758084400915,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Useful,0,1,0.0,0.3,0.0,0.001564945226917058,0.0,0.4404
Neurobion,I have been taking Neurobion Forte tablets (one a day) for many years. It helps in maintaining health and vitality. It has no side effects.,1,25,0.5247611986071327,0.5,0.5,0.03755868544600939,1.0,0.4019
Neurobion,No prescription needed,0,3,0.5100783504488842,0.0,0.0,0.004694835680751174,0.0,-0.296
Neurobion,Packing should have been a bit strong,0,7,0.6171513805650752,0.4333333333333333,0.7333333333333333,0.010954616588419406,1.0,0.5106
Neurobion,Does the job,0,3,1.0,0.0,0.0,0.004694835680751174,0.0,0.0
Neurobion,Used for my musels,1,4,1.0,0.0,0.0,0.006259780907668232,0.0,0.0
Neurobion,Late Delivery and pattern of split one order in two,0,10,0.6531000169297322,-0.3,0.6,0.01564945226917058,1.0,0.0
Neurobion,Nothing great,0,2,0.0,0.8,0.75,0.003129890453834116,0.0,-0.5096
Neurobion,Two tablets were exposed as their seals were punctured,1,9,0.4454415922353838,0.0,0.0,0.012519561815336464,0.0,-0.0772
Neurobion,All good,0,2,0.0,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,cost & utility unmatched,0,4,0.35376745590451886,0.0,0.0,0.006259780907668232,1.0,-0.0772
Neurobion,Prompt delivery,0,2,1.0,0.0,0.0,0.003129890453834116,1.0,0.0
Neurobion,It is a good vitamin substitute. And effective and cheap.,1,10,0.4599547753438257,0.5666666666666665,0.7000000000000001,0.01564945226917058,1.0,0.802
Neurobion,Didn't get delivery,0,3,1.0,0.0,0.0,0.004694835680751174,1.0,0.0
Neurobion,Easy to swallow,1,3,0.0,0.43333333333333335,0.8333333333333334,0.004694835680751174,0.0,0.4404
Neurobion,Not like,0,2,0.0,0.0,0.0,0.003129890453834116,0.0,-0.2755
Neurobion,Best multivitamin,0,2,0.7153758084400915,1.0,0.3,0.003129890453834116,0.0,0.6369
Neurobion,Packing is nice,0,3,0.5073410252499544,0.6,1.0,0.004694835680751174,1.0,0.4215
Neurobion,just gud,0,2,1.0,0.0,0.0,0.003129890453834116,0.0,0.0
Neurobion,Medicine not available in stock in required quantity,0,8,0.4622730502482748,-0.2,0.4,0.010954616588419406,0.0,0.0
Neurobion,U should give discount on that also,0,7,1.0,0.0,0.0,0.010954616588419406,1.0,0.0
Neurobion,value for money,1,3,1.0,0.0,0.0,0.004694835680751174,0.0,0.34
Neurobion,ok ok product..,1,3,0.26654628707175504,0.5,0.5,0.003129890453834116,0.0,0.5267
Neurobion,Effective.Fairly priced,0,2,0.0,0.0,0.0,0.003129890453834116,0.0,0.0
Neurobion,A good multivitamin supplement.,1,4,0.8247334162245413,0.7,0.6000000000000001,0.006259780907668232,1.0,0.4404
Neurobion,The way of packing is good thank you,0,8,0.574048868318919,0.7,0.6000000000000001,0.012519561815336464,1.0,0.6597
Neurobion,Very useful with chiefest cost,1,5,0.7054380151067687,0.39,0.0,0.00782472613458529,0.0,0.4927
Neurobion,Nice,0,1,0.0,0.6,1.0,0.001564945226917058,0.0,0.4215
Neurobion,It is good vitamin (3V) tablet,1,6,0.7693598922285939,0.7,0.6000000000000001,0.009389671361502348,0.0,0.6249
Neurobion,No work,0,2,1.0,0.0,0.0,0.003129890453834116,0.0,-0.296
Neurobion,"Good, ",0,1,0.0,0.7,0.6000000000000001,0.001564945226917058,0.0,0.4404
Neurobion,Fast delivery,0,2,0.4021659196723261,0.2,0.6,0.003129890453834116,1.0,0.0
Neurobion,I have been prescribed by my doctor for general weakness. I feel better,1,13,0.33552146774783054,0.275,0.5,0.018779342723004695,1.0,0.0258
Neurobion,Don't bug my notifications,0,4,0.5,0.0,0.0,0.006259780907668232,0.0,0.0
Neurobion,it helps me in sciatica pain,1,6,0.3208054444428204,0.0,0.0,0.009389671361502348,0.0,-0.1779
Neurobion,good. To be taken as per Dr advice,0,8,0.30612247469473947,0.7,0.6000000000000001,0.012519561815336464,0.0,0.4404
Neurobion,effective medicine,0,2,0.4529713921521855,0.6,0.8,0.003129890453834116,0.0,0.4767
Neurobion,Nice packing,0,2,0.5073410252499544,0.6,1.0,0.003129890453834116,1.0,0.4215
Neurobion,Good one,0,2,0.0,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Its good.,0,2,1.0,0.7,0.6000000000000001,0.003129890453834116,0.0,0.4404
Neurobion,Do u mean the effects ?,0,6,0.4386246918903959,-0.3125,0.6875,0.009389671361502348,1.0,0.0
Neurobion,Not sure if it works,1,5,0.0,-0.25,0.8888888888888888,0.00782472613458529,0.0,-0.2411
Neurobion,Medicine keeps whole day active and no tiredness.,1,8,0.5529270851474919,0.03333333333333334,0.5,0.012519561815336464,0.0,0.128
Neurobion,The tablet is very harmful,1,5,0.37751838015210304,0.2,0.3,0.00782472613458529,0.0,0.0
Neurobion,Well packed.,0,2,0.0,0.0,0.0,0.003129890453834116,1.0,0.2732
Neurobion,It is a very good medicine,1,6,0.6170987050700714,0.9099999999999999,0.7800000000000001,0.009389671361502348,1.0,0.4927
Neurobion,Good vitamins tab,1,3,0.32724095698294753,0.7,0.6000000000000001,0.004694835680751174,0.0,0.4404
Neurobion,Best Quality,0,2,0.6965649005643768,1.0,0.3,0.003129890453834116,0.0,0.6369
Neurobion,Good for weakness,1,3,0.7235134959193806,0.7,0.6000000000000001,0.004694835680751174,0.0,0.0258
Neurobion,Essentially necessary,0,2,0.0,0.0,1.0,0.003129890453834116,0.0,0.0
Neurobion,It seems that it is substandard,1,6,0.0,0.0,0.0,0.009389671361502348,0.0,0.0
Neurobion,Fast delivery,0,2,0.4021659196723261,0.2,0.6,0.003129890453834116,1.0,0.0
